,close,returns,vol,vol_lag_1,vol_lag_2,vol_lag_3,vol_lag_5,vol_lag_10,vol_lag_20,return_lag_1,return_lag_2,return_lag_3,return_lag_5,vol_roll_mean_5,vol_roll_std_5,vol_roll_mean_10,vol_roll_std_10,vol_roll_mean_20,vol_roll_std_20,vol_roll_mean_60,vol_roll_std_60,rsi_14,volume_zscore,day_of_week,month,quarter,week_of_month,target
2019-07-23,1778.64306640625,0.0012088186038228,0.2108189973436418,0.2101335940690631,0.2051968725747215,0.2043621316858945,0.1945749361885816,0.170634497354615,0.1839822094678798,0.0158645462934654,0.0053241736036104,-0.0242293914762036,-0.0162094092593423,0.20190836552913308,0.006750550607160116,0.18853277384673944,0.015641822580481007,0.1774545901824694,0.021653444168678343,0.2219107796682211,0.04533167547337016,31.390802736398115,0.8181425532106478,1,7,3,4,0.2111141019699528
2019-07-24,1765.46630859375,-0.0074083204558426,0.2111141019699528,0.2108189973436418,0.2101335940690631,0.2051968725747215,0.1952742931274047,0.1718827800748752,0.1877416145830834,0.0012088186038228,0.0158645462934654,0.0053241736036104,0.0053416051236672,0.20515717776014514,0.006227479483674067,0.1925512238456421,0.01569447027594167,0.17879642957625747,0.022876239610314732,0.2208986649593374,0.04488037001787696,33.15307070059784,-0.20775097897242803,2,7,3,4,0.2207432970286831
2019-07-25,1791.651611328125,0.0148319470085116,0.2207432970286831,0.2111141019699528,0.2108189973436418,0.2101335940690631,0.2043621316858945,0.171897481612255,0.1834109817027377,-0.0074083204558426,0.0012088186038228,0.0158645462934654,-0.0242293914762036,0.20832513952865472,0.0032695424535387706,0.1964743560351499,0.014833647149380397,0.17996505394560097,0.02392997062842625,0.21982798974900336,0.044322033328102174,30.82913300574006,-0.1266788586968621,3,7,3,4,0.2196634971108251
2019-07-26,1775.7806396484375,-0.008858291187494,0.2196634971108251,0.2207432970286831,0.2111141019699528,0.2108189973436418,0.2051968725747215,0.1726941132197381,0.1823205808739207,0.0148319470085116,-0.0074083204558426,0.0012088186038228,0.0053241736036104,0.21160137259721248,0.005647927061279748,0.20135893757679266,0.01385119795039873,0.18183166971189824,0.02560996104903144,0.2189944323344444,0.04381539211313466,45.26540704608231,-0.8169674497218254,4,7,3,4,0.2223346321416456
2019-07-29,1793.4200439453125,0.0099333239157102,0.2223346321416456,0.2196634971108251,0.2207432970286831,0.2111141019699528,0.2101335940690631,0.1886770385602457,0.1651227735645479,-0.008858291187494,0.0148319470085116,-0.0074083204558426,0.0158645462934654,0.21449469750443315,0.0052373635161055065,0.2060558759659014,0.010643065577347585,0.18369881552374343,0.026972515693893463,0.21791446172554013,0.04296471285488262,40.57449211140367,-0.8390022726559213,0,7,3,5,0.2386190398884149
2019-07-30,1834.80322265625,0.0230750062433222,0.2386190398884149,0.2223346321416456,0.2196634971108251,0.2207432970286831,0.2108189973436418,0.1945749361885816,0.1494989372813582,0.0099333239157102,-0.008858291187494,0.0148319470085116,0.0012088186038228,0.21693490511894967,0.005531550242277842,0.20942163532404137,0.00982719670914196,0.1865594084525983,0.02791605141647601,0.21629641301760177,0.04085352123361813,50.26650080791774,0.21508623749957384,1,7,3,5,0.2425557088295253
2019-07-31,1857.1578369140625,0.0121836576161282,0.2425557088295253,0.2386190398884149,0.2223346321416456,0.2196634971108251,0.2111141019699528,0.1952742931274047,0.1342962922190812,0.0230750062433222,0.0099333239157102,-0.008858291187494,-0.0074083204558426,0.22249491362790427,0.010007760638841678,0.21382604569402472,0.012051923808837463,0.19101541358295115,0.02878817344384341,0.21507244758687083,0.03899368318369938,61.55971024674094,0.29701001887364287,2,7,3,5,0.2454643296295484
2019-08-01,1835.5611572265625,-0.0116288875712287,0.2454643296295484,0.2425557088295253,0.2386190398884149,0.2223346321416456,0.2207432970286831,0.2043621316858945,0.1299752678104758,0.0121836576161282,0.0230750062433222,0.0099333239157102,0.0148319470085116,0.2287832349998188,0.010906635523416754,0.21855418726423675,0.013186325412473459,0.19642838441347338,0.027720178775906677,0.21390763160979634,0.037030108005871955,65.47783806954118,-0.28629551746345866,3,8,3,1,0.2129626756218469
2019-08-02,1856.821044921875,0.0115822279261101,0.2129626756218469,0.2454643296295484,0.2425557088295253,0.2386190398884149,0.2196634971108251,0.2051968725747215,0.1835340906764775,-0.0116288875712287,0.0121836576161282,0.0230750062433222,-0.008858291187494,0.23372744151999186,0.011908098280774068,0.2226644070586022,0.014601045829952829,0.202202837504427,0.025048772386125052,0.21321194935193086,0.03600770838444641,60.46387127036894,-0.25341406372687314,4,8,3,1,0.2224316506845847
2019-08-05,1893.2786865234373,0.0196344401100303,0.2224316506845847,0.2129626756218469,0.2454643296295484,0.2425557088295253,0.2223346321416456,0.2101335940690631,0.1638813170024309,0.0115822279261101,-0.0116288875712287,0.0121836576161282,0.0099333239157102,0.2323872772221962,0.014067800000297653,0.2234409873633147,0.013750526923981,0.20367426675169548,0.02475706054588402,0.21203170897870957,0.03479572168667094,59.05025718020651,0.31648410453673653,0,8,3,1,0.2174211329666952
2019-08-06,1864.904052734375,-0.0149870349204458,0.2174211329666952,0.2224316506845847,0.2129626756218469,0.2454643296295484,0.2386190398884149,0.2108189973436418,0.170634497354615,0.0196344401100303,0.0115822279261101,-0.0116288875712287,0.0230750062433222,0.23240668093078404,0.01405052429195117,0.2246707930248669,0.012955053671896274,0.20660178343580315,0.023217827105052945,0.2108938485143982,0.03326194240932647,69.50760783635504,0.15962684708842967,1,8,3,1,0.2115103893364183
2019-08-07,1863.68310546875,-0.0006546970949175,0.2115103893364183,0.2174211329666952,0.2224316506845847,0.2129626756218469,0.2425557088295253,0.2111141019699528,0.1718827800748752,-0.0149870349204458,0.0196344401100303,0.0115822279261101,0.0121836576161282,0.22816709954644007,0.014880960351301372,0.22533100658717217,0.012323542278733297,0.20894111521640718,0.021711318424357643,0.20969264019819586,0.03163701901587985,62.58549085512718,-0.4816024146627562,2,8,3,1,0.2192977460114641
2019-08-08,1901.277099609375,0.0201718811692341,0.2192977460114641,0.2115103893364183,0.2174211329666952,0.2224316506845847,0.2454643296295484,0.2207432970286831,0.171897481612255,-0.0006546970949175,-0.0149870349204458,0.0196344401100303,-0.0116288875712287,0.2219580356478187,0.013815059440168528,0.22537063532381874,0.012273280049633494,0.21092249567948432,0.01988256205295901,0.20851911560796185,0.03018495839779852,71.81317760083158,-0.6800331686991654,3,8,3,2,0.2216053530649416
2019-08-09,1891.3004150390625,-0.005247359562876,0.2216053530649416,0.2192977460114641,0.2115103893364183,0.2174211329666952,0.2129626756218469,0.2196634971108251,0.1726941132197381,0.0201718811692341,-0.0006546970949175,-0.0149870349204458,0.0115822279261101,0.21672471892420186,0.0045004648061871015,0.22522608022209684,0.012342156266312661,0.21329250889944476,0.017690114759565976,0.20753093820984184,0.02879049310328054,74.36460029000048,-1.2278495434965602,4,8,3,2,0.2302994480020727
2019-08-13,1851.895263671875,-0.020834950943726,0.2302994480020727,0.2216053530649416,0.2192977460114641,0.2115103893364183,0.2224316506845847,0.2223346321416456,0.1886770385602457,-0.005247359562876,0.0201718811692341,-0.0006546970949175,0.0196344401100303,0.21845325441282076,0.004351585315054715,0.2254202658175085,0.012259915014844244,0.21573807089170494,0.014951009860487877,0.2065830869650066,0.027313490316355236,69.4427457970364,-1.4525600789202295,1,8,3,2,0.2206397252142379
2019-08-14,1856.0633544921875,0.002250716280816,0.2206397252142379,0.2302994480020727,0.2216053530649416,0.2192977460114641,0.2174211329666952,0.2386190398884149,0.1945749361885816,-0.020834950943726,-0.005247359562876,0.0201718811692341,-0.0149870349204458,0.2200268138763184,0.006853272899677797,0.2262167474035512,0.012295848892931888,0.2178191913637963,0.013841649972453655,0.20678071518493363,0.0274433384851759,61.01550550957008,-0.7725393152665601,2,8,3,2,0.2315693393412572
2019-08-16,1822.9732666015625,-0.0178281025863356,0.2315693393412572,0.2206397252142379,0.2302994480020727,0.2216053530649416,0.2115103893364183,0.2425557088295253,0.1952742931274047,0.002250716280816,-0.020834950943726,-0.005247359562876,-0.0006546970949175,0.2206705323258269,0.006696708479619288,0.2244188159361335,0.01157416587820098,0.21912243081507912,0.01271949510012916,0.20659240439665022,0.027306207646244574,64.00318942553739,2.494057779158591,4,8,3,3,0.211517211527205
2019-08-19,1821.205078125,-0.0009699475625656,0.211517211527205,0.2315693393412572,0.2206397252142379,0.2302994480020727,0.2192977460114641,0.2454643296295484,0.2043621316858945,-0.0178281025863356,0.002250716280816,-0.020834950943726,0.0201718811692341,0.2246823223267947,0.005783318631155338,0.22332017898730672,0.010087202627711496,0.22093718312577174,0.011685012663883998,0.20650603667774517,0.027217250305175793,54.74007517260771,-2.31320203955305,0,8,3,3,0.2135041644454478
2019-08-20,1841.202392578125,0.0109802650417123,0.2135041644454478,0.211517211527205,0.2315693393412572,0.2206397252142379,0.2216053530649416,0.2129626756218469,0.2051968725747215,-0.0009699475625656,-0.0178281025863356,0.002250716280816,-0.005247359562876,0.22312621542994288,0.008154848779339486,0.21992546717707234,0.007066909289271019,0.22129493711783726,0.011252355716994757,0.20603924149472655,0.026879434304607448,57.18083967023294,-0.7080633954963426,1,8,3,3,0.2078792442116844
2019-08-21,1840.7391357421875,-0.000251605601755,0.2078792442116844,0.2135041644454478,0.211517211527205,0.2315693393412572,0.2302994480020727,0.2224316506845847,0.2101335940690631,0.0109802650417123,-0.0009699475625656,-0.0178281025863356,-0.020834950943726,0.2215059777060441,0.00926217072101353,0.21997961605943245,0.007009471398996159,0.22171030171137357,0.010769822791732664,0.20554767567785032,0.02645847528958604,57.497690928865296,-1.5988295057146336,2,8,3,3,0.2119996441782995
2019-08-22,1865.83056640625,0.0136311714011261,0.2119996441782995,0.2078792442116844,0.2135041644454478,0.211517211527205,0.2206397252142379,0.2174211329666952,0.2108189973436418,-0.000251605601755,0.0109802650417123,-0.0009699475625656,0.002250716280816,0.21702193694796645,0.009367241644948914,0.21852437541214242,0.007898125482780224,0.22159758421850467,0.010908269348481426,0.20507850748326584,0.026156666661424865,51.06865904135173,-0.22076323597664924,3,8,3,4,0.2125764127639068
2019-08-23,1892.52099609375,0.0143048517738177,0.2125764127639068,0.2119996441782995,0.2078792442116844,0.2135041644454478,0.2315693393412572,0.2115103893364183,0.2111141019699528,0.0136311714011261,-0.000251605601755,0.0109802650417123,-0.0178281025863356,0.21529392074077877,0.009329867319563314,0.21798222653330285,0.00816387159643606,0.22165661656023752,0.010849907312362688,0.2046907104279774,0.025872440370420212,51.54613958018961,0.8922672976183639,4,8,3,4,0.2112221577054162
2019-08-26,1916.6016845703125,0.0127241327976102,0.2112221577054162,0.2125764127639068,0.2119996441782995,0.2078792442116844,0.211517211527205,0.2192977460114641,0.2207432970286831,0.0143048517738177,0.0136311714011261,-0.000251605601755,-0.0009699475625656,0.2114953354253087,0.0021526172320956755,0.2180888288760517,0.008076465812604185,0.22172973209993524,0.010779824855778629,0.20449837574012744,0.02576826676333416,59.97343637318862,0.14698461450151248,0,8,3,4,0.2199344804950826
2019-08-27,1883.0909423828125,-0.0174844582770012,0.2199344804950826,0.2112221577054162,0.2125764127639068,0.2119996441782995,0.2135041644454478,0.2216053530649416,0.2196634971108251,0.0127241327976102,0.0143048517738177,0.0136311714011261,0.0109802650417123,0.21143632466095091,0.0021559093176037134,0.2172812700454469,0.008341541823081377,0.22125367513377187,0.011032944244421836,0.20417770631454665,0.02555854816985318,60.36495982681997,1.7493303423525863,1,8,3,4,0.2184758289835048
2019-08-28,1885.40625,0.0012295251201503,0.2184758289835048,0.2199344804950826,0.2112221577054162,0.2125764127639068,0.2078792442116844,0.2302994480020727,0.2223346321416456,-0.0174844582770012,0.0127241327976102,0.0143048517738177,-0.000251605601755,0.21272238787087788,0.004423366315661694,0.217114182788461,0.00826165526925476,0.2212672243029848,0.011031054852599819,0.20394084287452727,0.025341035770583355,48.215379325446015,-1.4183691022732856,2,8,3,4,0.2051532724763001
2019-08-29,1880.5220947265625,-0.0025905055069365,0.2051532724763001,0.2184758289835048,0.2199344804950826,0.2112221577054162,0.2119996441782995,0.2206397252142379,0.2386190398884149,0.0012295251201503,-0.0174844582770012,0.0127241327976102,0.0136311714011261,0.21484170482524195,0.004045157617996069,0.2159318208866042,0.006898611736587276,0.22107428414507774,0.011045140065598681,0.2041171451755745,0.025405745301874626,53.95227171968083,-0.8488912923506791,3,8,3,5,0.2048262380417773
2019-08-30,1902.541015625,0.0117089402779066,0.2048262380417773,0.2051532724763001,0.2184758289835048,0.2199344804950826,0.2125764127639068,0.2315693393412572,0.2425557088295253,-0.0025905055069365,0.0012295251201503,-0.0174844582770012,0.0143048517738177,0.2134724304848421,0.00595539780746137,0.21438317561281045,0.007441231348703084,0.21940099577447197,0.010779047759292544,0.2039380752231381,0.025359127437508715,53.200896422709064,0.4566689115013558,4,8,3,5,0.2000173464610553
2019-09-03,1895.804931640625,-0.003540572281519,0.2000173464610553,0.2048262380417773,0.2051532724763001,0.2184758289835048,0.2112221577054162,0.211517211527205,0.2454643296295484,0.0117089402779066,-0.0025905055069365,0.0012295251201503,0.0127241327976102,0.2119223955404162,0.007138063577435342,0.21170886548286244,0.004975482122797638,0.21751452223508458,0.009767499058649893,0.20356081464611206,0.025170912582435093,50.255377378408404,0.44279881818301225,1,9,3,1,0.1970665242039625
2019-09-04,1890.58447265625,-0.0027536899483942,0.1970665242039625,0.2000173464610553,0.2048262380417773,0.2051532724763001,0.2199344804950826,0.2135041644454478,0.2129626756218469,-0.003540572281519,0.0117089402779066,-0.0025905055069365,-0.0174844582770012,0.20968143329154404,0.008943406902491222,0.2105588789762475,0.0062024099020112295,0.2152421730766599,0.008060183921362448,0.20306611880439301,0.024939104988294197,50.9222257377481,-0.003937392415933384,2,9,3,1,0.1903570411500972
2019-09-05,1865.24072265625,-0.0134052460318752,0.1903570411500972,0.1970665242039625,0.2000173464610553,0.2048262380417773,0.2184758289835048,0.2078792442116844,0.2224316506845847,-0.0027536899483942,-0.003540572281519,0.0117089402779066,0.0012295251201503,0.20510784203331997,0.008206101044916972,0.20891511495209897,0.007398035223162435,0.2144473655057657,0.009023036173214708,0.20253602971209303,0.02471833779810887,59.21017454295226,-0.22151009436050217,3,9,3,1,0.1849483788178771
2019-09-06,1850.25341796875,-0.0080350511896163,0.1849483788178771,0.1903570411500972,0.1970665242039625,0.2000173464610553,0.2051532724763001,0.2119996441782995,0.2174211329666952,-0.0134052460318752,-0.0027536899483942,-0.003540572281519,-0.0025905055069365,0.19948408446663848,0.00612597304902833,0.20716289464594023,0.009458709340572571,0.21284363502904133,0.010290630236913791,0.20184692440468668,0.02446646956621161,51.984632108798,-0.39492403855284547,4,9,3,1,0.1863146629950948
2019-09-09,1837.918212890625,-0.0066667651892068,0.1863146629950948,0.1849483788178771,0.1903570411500972,0.1970665242039625,0.2048262380417773,0.2125764127639068,0.2115103893364183,-0.0080350511896163,-0.0134052460318752,-0.0027536899483942,0.0117089402779066,0.19544310573495388,0.007867809155962522,0.20445776810989796,0.011557191667631792,0.2112199973216004,0.011957187194323102,0.20106642631105098,0.0242413727234287,56.400545085551975,-0.6055410007087663,0,9,3,2,0.1741708461504686
2019-09-11,1813.6275634765625,-0.0132163930057904,0.1741708461504686,0.1863146629950948,0.1849483788178771,0.1903570411500972,0.2000173464610553,0.2112221577054162,0.2192977460114641,-0.0066667651892068,-0.0080350511896163,-0.0134052460318752,-0.003540572281519,0.1917407907256174,0.006602259016509631,0.2018315931330168,0.012456190050993198,0.20996021100453427,0.013188835600615144,0.200524121122713,0.024200648708264588,53.736030203902544,0.7705846389614817,2,9,3,2,0.1757568313605539
2019-09-12,1796.4510498046875,-0.0094708053724928,0.1757568313605539,0.1741708461504686,0.1863146629950948,0.1849483788178771,0.1970665242039625,0.2199344804950826,0.2216053530649416,-0.0132163930057904,-0.0066667651892068,-0.0080350511896163,-0.0027536899483942,0.18657149066350004,0.008380819744441591,0.19812646197752204,0.014666910176494113,0.20770386601148444,0.015212234563008124,0.19975676233051784,0.02429554953948503,43.95204970021692,-0.0059658481321506794,3,9,3,2,0.1630285926047113
2019-09-13,1803.4813232421875,0.0039134233233153,0.1630285926047113,0.1757568313605539,0.1741708461504686,0.1863146629950948,0.1903570411500972,0.2184758289835048,0.2302994480020727,-0.0094708053724928,-0.0132163930057904,-0.0066667651892068,-0.0134052460318752,0.1823095520948183,0.007016820564945542,0.19370869706406918,0.014006778204776008,0.20541143992626507,0.016414189723282027,0.19901134114500332,0.024334974383070643,40.949855121051755,0.21500094424843894,4,9,3,2,0.1635479312359317
2019-09-16,1810.259765625,0.0037585320654314,0.1635479312359317,0.1630285926047113,0.1757568313605539,0.1741708461504686,0.1849483788178771,0.2051532724763001,0.2206397252142379,0.0039134233233153,-0.0094708053724928,-0.0132163930057904,-0.0080350511896163,0.17684386238574112,0.009414982503267381,0.18816397342618982,0.01408753154395715,0.20204789715639704,0.017873401677488476,0.19808673410430153,0.024633836690238213,36.24368763382216,0.6183335324998287,0,9,3,3,0.157555321807417
2019-09-17,1787.2313232421875,-0.0127210706552172,0.157555321807417,0.1635479312359317,0.1630285926047113,0.1757568313605539,0.1863146629950948,0.2048262380417773,0.2315693393412572,0.0037585320654314,0.0039134233233153,-0.0094708053724928,-0.0066667651892068,0.17256377286935204,0.009670449179685448,0.18400343930215296,0.014645210494840303,0.1991933074574817,0.019253610626982658,0.1973679131558825,0.025005375518505606,30.102116743319186,0.8552614285314253,1,9,3,3,0.1603730461025024
